City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Norman Wells,CA,65.282,-126.8329,69.84,52,75,0.0,shower rain
349,Port Keats,AU,-14.25,129.55,86.58,45,34,4.63,scattered clouds
350,Senigallia,IT,43.7093,13.2167,76.01,63,75,1.01,broken clouds
351,Phonhong,LA,18.5007,102.4166,82.22,87,72,1.86,broken clouds
352,Price,US,39.5994,-110.8107,77.11,52,85,12.17,overcast clouds
353,Retz,AT,48.7494,15.9624,70.66,90,95,5.32,overcast clouds
354,Samfya,ZM,-11.3649,29.5565,53.15,57,97,9.17,overcast clouds
355,Lasa,IT,46.6166,10.7002,61.54,94,68,3.04,broken clouds
356,Stornoway,GB,58.2093,-6.3865,59.94,94,90,8.05,overcast clouds
357,Akyab,MM,20.15,92.9,79.9,91,100,16.2,moderate rain
358,Bossangoa,CF,6.4926,17.4552,68.7,99,100,2.01,light rain
359,Darhan,MN,49.4867,105.9228,70.32,62,52,1.34,broken clouds
360,Calvinia,ZA,-31.4707,19.776,44.62,90,70,3.89,broken clouds
361,Ambulu,ID,-8.345,113.6058,80.6,63,4,4.61,clear sky
362,Shimoda,JP,34.6667,138.95,82.76,73,96,12.53,overcast clouds
363,Juneau,US,58.3019,-134.4197,62.83,91,57,2.19,light rain
364,Marsaxlokk,MT,35.8419,14.5431,80.08,41,0,6.91,clear sky
365,Derzhavinsk,KZ,51.1,66.3167,64.13,41,6,9.6,clear sky
366,San Cristobal,VE,7.7669,-72.225,73.58,96,45,1.72,scattered clouds
367,Hamilton,US,39.1834,-84.5333,78.84,77,6,0.34,clear sky
368,Ankang,CN,32.68,109.0172,79.5,77,96,1.92,overcast clouds
369,Pitimbu,BR,-7.4706,-34.8086,73.99,84,16,8.23,few clouds
370,Kushima,JP,31.4583,131.2333,87.31,58,0,4.72,clear sky
371,Pinerolo,IT,44.8833,7.35,70.5,90,100,2.55,overcast clouds
372,Dennery,LC,13.8996,-60.8879,80.69,69,20,17.27,few clouds
373,Suntar,RU,62.1444,117.6319,81.41,42,7,5.23,clear sky
374,Adre,TD,13.4667,22.2,71.28,88,100,4.97,overcast clouds
375,Praia,CV,14.9215,-23.5087,77.54,78,75,8.05,broken clouds
376,Kitgum,UG,3.2783,32.8867,66.16,88,95,2.13,overcast clouds
377,Paracuru,BR,-3.41,-39.0306,80.11,85,8,11.59,clear sky
378,Saint Anthony,US,45.0205,-93.218,89.04,70,40,4.0,scattered clouds
379,Tungor,RU,53.3808,142.9564,74.19,81,100,2.66,overcast clouds
380,Novoagansk,RU,61.9449,76.6625,58.89,80,100,8.37,overcast clouds
381,Nome,US,64.5011,-165.4064,50.16,93,90,13.8,mist
382,Lianran,CN,24.9227,102.485,64.94,80,53,2.37,broken clouds
383,Cuautepec,MX,16.7,-99.0,76.93,84,81,2.15,broken clouds
384,Mahebourg,MU,-20.4081,57.7,67.24,94,75,17.27,moderate rain
385,Kathmandu,NP,27.7167,85.3167,70.02,100,75,0.0,broken clouds
386,Komsomolskiy,UZ,40.4272,71.7189,81.32,41,2,0.0,clear sky
387,Scranton,US,41.409,-75.6624,68.2,95,75,4.61,broken clouds
388,Dustlik,UZ,40.5247,68.0358,76.98,22,0,10.8,clear sky
389,Oksbol,DK,55.6268,8.2876,61.92,93,100,14.9,overcast clouds
390,Saryg-Sep,RU,51.5,95.6,65.41,71,100,4.5,light rain
391,Mandera,KE,3.9366,41.867,74.88,63,100,15.95,overcast clouds
392,Gat,IL,31.61,34.7642,77.92,100,0,1.16,clear sky
393,Madaoua,NE,14.073,5.96,76.17,79,91,10.33,overcast clouds
394,Toamasina,MG,-18.1667,49.3833,62.6,88,75,6.91,broken clouds
395,Hurghada,EG,27.2574,33.8129,89.64,33,0,11.5,clear sky
396,Turangi,NZ,-39.0,175.9333,52.18,60,19,6.04,few clouds
397,Ostrovnoy,RU,68.0531,39.5131,52.36,80,100,4.63,overcast clouds
398,Chapais,CA,49.7834,-74.8492,53.38,62,77,3.56,broken clouds
399,Zaqatala,AZ,41.6336,46.6433,68.47,94,75,9.22,broken clouds
400,Oudtshoorn,ZA,-33.5907,22.2014,52.16,87,65,2.89,broken clouds
401,Huilong,CN,31.8111,121.655,82.04,94,100,22.68,light rain
402,Kuytun,RU,54.3419,101.5036,73.92,49,0,4.03,clear sky
403,Port Said,EG,31.2565,32.2841,82.38,78,0,6.91,clear sky
404,Imphal,IN,24.8167,93.95,75.11,94,75,0.0,mist
405,Isa Khel,AF,36.6702,68.8443,90.41,20,0,1.54,clear sky
406,Caravelas,BR,-17.7125,-39.2481,72.18,84,0,7.63,clear sky
407,Oranjestad,AW,12.524,-70.027,82.35,78,20,12.66,few clouds
408,Taltal,CL,-25.4,-70.4833,55.98,78,1,3.94,clear sky
409,Saint-Paul,RE,-21.0096,55.2707,68.11,80,7,3.58,clear sky
410,Houston,US,29.7633,-95.3633,89.74,64,40,3.0,scattered clouds
411,Muros,ES,42.7762,-9.0603,64.99,85,17,8.95,few clouds
412,Ustye,RU,59.6304,39.736,51.85,72,8,4.03,clear sky
413,Maragogi,BR,-9.0122,-35.2225,73.36,89,4,6.42,clear sky
414,Gari,RU,59.4307,62.3497,46.36,88,85,7.0,light rain
415,Weligama,LK,5.9667,80.4167,79.86,88,94,11.23,overcast clouds
416,Touros,BR,-5.1989,-35.4608,74.3,89,14,10.58,few clouds
417,Salisbury,GB,51.0693,-1.7957,62.47,95,13,7.65,few clouds
418,Waterloo,CA,43.4668,-80.5164,70.48,88,1,3.44,clear sky
419,Tezu,IN,27.9167,96.1667,87.58,62,74,1.25,broken clouds
420,Gariaband,IN,20.635,82.0614,74.88,90,100,9.46,heavy intensity rain
421,Ponta Delgada,PT,37.7333,-25.6667,68.72,83,75,6.91,broken clouds
422,Chegdomyn,RU,51.1167,133.0167,78.8,80,100,1.34,overcast clouds
423,Andros Town,BS,24.7,-77.7667,82.36,72,100,9.86,overcast clouds
424,Lethem,GY,3.3803,-59.7968,75.15,88,90,6.17,overcast clouds
425,Kuah,MY,6.3265,99.8432,85.98,79,40,4.61,scattered clouds
426,Springdale,US,36.1867,-94.1288,87.93,66,40,0.0,scattered clouds
427,Tashara,RU,55.5195,83.5094,56.23,67,99,2.77,overcast clouds
428,Grenaa,DK,56.4158,10.8783,61.02,85,96,9.42,overcast clouds
429,Bodmin,GB,50.4715,-4.7243,61.09,94,75,9.22,broken clouds
430,Amuntai,ID,-2.4177,115.2494,87.33,64,69,1.34,broken clouds
431,Aykhal,RU,66.0,111.5,84.15,34,44,6.17,scattered clouds
432,Laguna,US,38.421,-121.4238,97.65,33,1,5.01,clear sky
433,Chunskiy,RU,56.0815,99.6342,71.28,78,95,5.64,overcast clouds
434,Husavik,IS,66.0449,-17.3389,49.91,99,100,10.18,overcast clouds
435,Puerto Escondido,MX,15.85,-97.0667,81.09,82,51,2.84,broken clouds
436,Aklavik,CA,68.2191,-135.0107,63.43,72,100,4.34,overcast clouds
437,Yumen,CN,40.2833,97.2,82.08,17,0,5.46,clear sky
438,Mackay,AU,-21.15,149.2,77.68,68,89,9.22,overcast clouds
439,Fortuna,US,40.5982,-124.1573,58.32,93,20,8.05,few clouds
440,Nynashamn,SE,58.9034,17.9479,67.8,93,84,6.4,broken clouds
441,Anchorage,US,61.2181,-149.9003,69.75,70,90,1.01,overcast clouds
442,Rio Cuarto,AR,-33.1307,-64.3499,32.83,46,22,12.5,few clouds
443,Gavrilov Posad,RU,56.5597,40.1175,60.08,81,56,3.4,broken clouds
444,Mombetsu,JP,44.3525,143.3525,80.62,78,20,5.75,few clouds
445,Acarau,BR,-2.8856,-40.12,77.77,83,13,14.94,few clouds
446,Mpwapwa,TZ,-6.35,36.4833,55.58,60,2,5.1,clear sky
447,Belmonte,BR,-15.8631,-38.8828,72.1,86,3,8.39,clear sky
448,Coolum Beach,AU,-26.5333,153.1,74.1,64,30,10.36,scattered clouds
449,Tocopilla,CL,-22.092,-70.1979,60.13,67,40,7.92,scattered clouds
450,Burns Lake,CA,54.2331,-125.7533,65.62,33,93,6.73,overcast clouds
451,Kavieng,PG,-2.5744,150.7967,84.51,71,9,8.23,light rain
452,Zeya,RU,53.75,127.2667,72.19,82,85,4.83,light rain
453,Nouakchott,MR,18.0858,-15.9785,76.93,85,88,16.44,overcast clouds
454,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,91,90,13.8,overcast clouds
455,Lichuan,CN,30.3,108.85,73.51,84,100,1.48,overcast clouds
456,Zenzeli,RU,45.9241,47.0474,70.47,55,100,11.3,overcast clouds
457,Jacksonville,US,30.3322,-81.6556,79.29,90,1,0.0,clear sky
458,Faya,SA,18.3851,42.4509,63.12,80,68,5.73,broken clouds
459,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.81,88,1,6.49,clear sky
460,Kieta,PG,-6.2167,155.6333,84.13,69,98,3.87,light rain
461,Manzhouli,CN,49.6,117.4333,73.33,57,34,9.06,scattered clouds
462,Besleney,RU,44.2405,41.7387,56.17,92,100,5.35,moderate rain
463,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.9,47,0,1.63,clear sky
464,Sao Filipe,CV,14.8961,-24.4956,74.17,80,11,8.79,few clouds
465,Corinto,GR,37.9407,22.9573,84.83,46,0,4.25,clear sky
466,Bozoum,CF,6.3193,16.3799,67.12,98,100,1.77,light rain
467,Sijunjung,ID,-0.6876,100.9537,80.19,75,79,1.14,broken clouds
468,Grande Prairie,CA,55.1667,-118.8027,75.38,27,20,10.36,few clouds
469,Baneh,IR,35.9975,45.8853,71.71,30,0,2.62,clear sky
470,Concepcion,CL,-36.827,-73.0498,46.2,71,0,10.36,clear sky
471,Kondinskoye,RU,59.6481,67.41,51.06,70,54,5.66,broken clouds
472,Gushikawa,JP,26.3544,127.8686,87.39,70,75,11.5,broken clouds
473,Tautira,PF,-17.7333,-149.15,78.82,70,77,9.26,broken clouds
474,Polyanka,UA,50.2584,27.6881,64.54,96,24,6.08,few clouds
475,Kurilsk,RU,45.2333,147.8833,72.37,75,15,3.33,few clouds
476,Klyuchevskiy,RU,53.5317,119.4519,58.93,98,100,2.82,moderate rain
477,Monrovia,LR,6.3005,-10.7969,76.51,79,100,9.93,overcast clouds
478,Bambanglipuro,ID,-7.95,110.2833,80.76,69,48,9.31,scattered clouds
479,Kasempa,ZM,-13.4584,25.8338,47.97,67,87,5.48,overcast clouds
480,Kamaishi,JP,39.2667,141.8833,76.15,94,100,18.77,light rain
481,Ferrol,ES,43.4832,-8.2369,66.27,87,15,6.46,few clouds
482,Wanaka,NZ,-44.7,169.15,54.1,84,61,3.0,broken clouds
483,Pangnirtung,CA,66.1451,-65.7125,49.37,74,100,2.06,light rain
484,Russell,US,32.3502,-85.1999,77.52,70,85,2.64,overcast clouds
485,Axim,GH,4.8699,-2.2405,75.6,82,99,9.44,overcast clouds
486,Clyde River,CA,70.4692,-68.5914,46.63,81,90,8.05,overcast clouds
487,Tagusao,PH,9.1924,117.8141,87.22,65,99,15.35,overcast clouds
488,Nola,IT,40.922,14.5329,81.57,33,23,1.9,few clouds
489,Vavatenina,MG,-17.4667,49.2,57.88,93,14,2.51,few clouds
490,Riyadh,SA,24.6877,46.7219,96.94,15,46,15.39,scattered clouds
491,Berlevag,NO,70.8578,29.0864,46.31,88,100,5.55,overcast clouds
492,Scarborough,GB,54.2797,-0.4044,60.91,89,99,1.01,overcast clouds
493,Kismayo,SO,-0.3582,42.5454,75.9,82,90,18.19,light rain
494,Kahului,US,20.8947,-156.47,78.84,87,100,13.0,light rain
495,Rincon,US,32.296,-81.2354,84.13,91,85,2.8,overcast clouds
496,Flinders,AU,-34.5833,150.8552,74.21,46,48,4.0,scattered clouds
497,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,79.39,44,20,13.42,few clouds
498,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.14,84,0,14.52,clear sky
499,Ljungby,SE,56.8332,13.9408,60.8,95,59,5.08,broken clouds
500,Omboue,GA,-1.5746,9.2618,72.52,85,34,4.76,scattered clouds
501,Papara,BR,-3.9839,-38.7273,78.69,97,15,3.15,few clouds
502,Exeter,GB,50.7236,-3.5275,61.52,92,20,5.75,few clouds
503,Callaway,US,30.153,-85.5699,77.18,73,99,5.41,overcast clouds
504,Oskemen,KZ,49.9565,82.6119,58.96,77,0,4.47,clear sky
505,Makakilo City,US,21.3469,-158.0858,83.61,64,100,16.91,overcast clouds
506,Mananjary,MG,-21.2167,48.3333,63.91,81,91,5.68,overcast clouds
507,Juba,SS,4.8517,31.5825,67.33,96,53,2.28,broken clouds
508,Kansanshi,ZM,-12.0951,26.4273,49.15,59,100,4.41,overcast clouds
509,Iranshahr,IR,27.2025,60.6848,92.3,33,100,6.06,overcast clouds
510,Nanortalik,GL,60.1432,-45.2371,44.65,83,100,5.3,overcast clouds
511,Tarabuco,BO,-19.1667,-64.9167,37.04,80,95,3.33,overcast clouds
512,Chifeng,CN,42.2683,118.9636,77.05,64,100,3.56,light rain
513,Vila,PT,42.0304,-8.1588,54.34,83,3,5.23,clear sky
514,Sorland,NO,67.667,12.6934,55.49,88,8,10.13,clear sky
515,Oranjemund,NA,-28.55,16.4333,52.66,83,0,4.59,clear sky
516,Galle,LK,6.0367,80.217,80.53,87,98,12.68,overcast clouds
517,Blind River,CA,46.1834,-82.9582,68.11,70,99,4.14,overcast clouds
518,Prince Rupert,CA,54.3161,-130.3201,62.69,79,75,5.75,broken clouds
519,Neuquen,AR,-38.9516,-68.0591,40.89,60,0,0.0,clear sky
520,Vila Velha,BR,-20.3297,-40.2925,73.35,83,0,9.22,clear sky
521,Bekhtery,UA,46.251,32.2927,73.45,64,7,2.39,clear sky
522,Vieques,PR,18.425,-65.8329,82.44,81,83,11.48,broken clouds
523,Pushkino,RU,56.0172,37.8667,66.22,81,74,1.92,broken clouds
524,Yurimaguas,PE,-5.9,-76.0833,76.05,81,80,1.63,broken clouds
525,Serenje,ZM,-13.2325,30.2352,45.75,71,100,6.87,overcast clouds
526,Manaus,BR,-3.1019,-60.025,82.89,78,0,3.44,clear sky
527,Biskamzha,RU,53.4497,89.5272,59.13,80,100,0.67,overcast clouds
528,Usak,TR,38.5,29.4167,65.91,60,0,12.82,clear sky
529,Wysokie Mazowieckie,PL,52.9166,22.5171,64.0,85,94,6.82,overcast clouds
530,Le Havre,FR,49.4938,0.1077,61.72,91,75,14.97,broken clouds
531,Sorokino,RU,53.75,84.9167,59.7,59,100,1.41,overcast clouds
532,Marataizes,BR,-21.0433,-40.8244,69.6,67,5,12.24,clear sky
533,Maun,BW,-19.9833,23.4167,46.36,71,0,4.61,clear sky
534,Colimes,EC,-1.55,-80.0167,77.86,74,83,5.91,broken clouds
535,Mbandaka,CD,0.0487,18.2603,68.81,53,12,1.81,few clouds
536,Bayangol,RU,50.6977,103.4656,60.17,84,97,1.03,overcast clouds
537,Saint-Pierre,RE,-21.3393,55.4781,67.68,80,90,19.57,overcast clouds
538,Cockburn Town,TC,21.4612,-71.1419,81.66,78,14,18.63,few clouds
539,Port Hardy,CA,50.6996,-127.4199,64.58,68,40,11.5,scattered clouds
540,Las Palmas,ES,28.4204,-14.0131,68.79,73,60,16.11,broken clouds
541,La Ronge,CA,55.1001,-105.2842,70.05,52,75,10.36,broken clouds
542,Tangier,MA,35.7806,-5.8137,76.35,65,0,13.8,clear sky
543,Salalah,OM,17.0151,54.0924,76.53,94,100,12.66,overcast clouds
544,Soubre,CI,5.7856,-6.6083,69.22,96,70,2.24,broken clouds
545,Acajutla,SV,13.5928,-89.8275,81.81,80,91,0.65,light rain
546,Tilichiki,RU,60.4667,166.1,61.61,49,85,15.7,overcast clouds
547,Mamallapuram,IN,12.6264,80.1722,84.25,60,100,14.56,overcast clouds
548,Byron Bay,AU,-28.65,153.6167,74.05,52,3,16.49,clear sky
549,Eha Amufu,NG,6.6592,7.7596,69.96,93,64,3.89,broken clouds
550,Bulgan,MN,48.8125,103.5347,63.9,74,85,3.51,overcast clouds
551,Tiarei,PF,-17.5333,-149.3333,78.82,70,70,8.28,broken clouds
552,Tecoanapa,MX,16.5167,-98.75,81.84,71,94,2.84,overcast clouds
553,Stonewall,CA,50.1344,-97.3268,82.17,28,2,9.06,clear sky
554,Kamiiso,JP,41.8167,140.65,80.98,78,75,13.8,broken clouds
555,Morant Bay,JM,17.8815,-76.4093,83.82,83,100,5.75,overcast clouds
556,Sola,VU,-13.8833,167.55,79.43,79,37,22.7,scattered clouds
557,Kapuskasing,CA,49.4169,-82.4331,66.29,52,20,1.14,few clouds
558,Catamarca,AR,-28.4696,-65.7852,51.78,45,81,2.1,broken clouds
559,Lyantonde,UG,-0.4031,31.1572,67.71,45,100,2.53,overcast clouds
560,Mujiayingzi,CN,42.1167,118.7833,75.54,69,100,3.89,overcast clouds
561,Emerald,AU,-23.5333,148.1667,73.54,49,0,11.5,clear sky
562,Dali,CN,25.7,100.1833,70.02,81,77,0.81,moderate rain
563,Pangai,TO,-19.8,-174.35,73.51,83,75,9.22,moderate rain
564,Najran,SA,17.4924,44.1277,81.25,56,18,8.5,few clouds
565,Krasnovishersk,RU,60.4078,57.082,43.43,95,73,7.16,broken clouds
566,Amga,RU,60.8953,131.9608,74.59,39,9,7.78,clear sky
567,Varhaug,NO,58.6147,5.6457,62.15,89,94,12.59,overcast clouds
568,San Vicente,AR,-26.6167,-54.1333,36.19,61,0,4.25,clear sky
569,New Britain,US,41.6612,-72.7795,73.04,93,90,1.01,overcast clouds
570,Tsabong,BW,-26.0217,22.401,46.87,48,0,11.43,clear sky
571,Westport,US,41.1415,-73.3579,79.99,82,49,1.99,scattered clouds
572,Bafia,CM,4.75,11.2333,65.89,99,100,1.92,overcast clouds
573,Omagh,GB,54.6,-7.3,49.75,99,65,2.89,broken clouds
574,Dingle,PH,10.9995,122.6711,86.5,68,65,17.69,broken clouds
575,Wyndham,US,37.6985,-77.6125,80.87,79,4,4.34,clear sky
576,Meulaboh,ID,4.1363,96.1285,79.72,83,54,2.71,broken clouds
577,Dumai,ID,1.6833,101.45,81.88,61,72,3.69,broken clouds
578,Timmins,CA,48.4669,-81.3331,60.62,88,40,0.0,scattered clouds
579,Umm Kaddadah,SD,13.6017,26.6876,80.65,64,100,7.54,overcast clouds
580,Consett,GB,54.854,-1.8316,57.36,92,91,4.36,overcast clouds
581,Znamenskoye,RU,57.1281,73.8282,58.6,85,81,5.61,broken clouds
582,Capoterra,IT,39.1763,8.9718,78.21,72,0,9.22,clear sky
583,Barra Patuca,HN,15.8,-84.2833,79.32,82,100,12.68,overcast clouds
584,Atar,MR,20.5169,-13.0499,87.8,27,11,3.56,few clouds
585,Male,MV,4.1748,73.5089,78.75,83,75,8.05,broken clouds
586,Zaltan,LY,32.947,11.8665,77.58,59,0,16.22,clear sky
587,Batemans Bay,AU,-35.7167,150.1833,70.11,46,85,14.03,light rain
588,Olinda,BR,-8.0089,-34.8553,76.73,73,40,6.91,scattered clouds
589,Omsukchan,RU,62.5333,155.8,45.84,67,100,8.41,overcast clouds
590,Theog,IN,31.1167,77.35,62.92,99,100,2.04,moderate rain
591,Bahua,IN,25.85,80.6333,77.7,96,100,8.86,overcast clouds
592,Vestmannaeyjar,IS,63.4427,-20.2734,53.2,85,36,3.38,scattered clouds
593,Staryy Nadym,RU,65.6118,72.6842,52.52,79,100,7.43,overcast clouds
594,Yatou,CN,37.15,122.3833,84.72,60,100,7.27,light rain
595,Vostok,RU,46.4856,135.8833,85.5,62,80,1.54,broken clouds
596,Shahr-E Babak,IR,30.1165,55.1186,72.95,21,17,9.42,few clouds
597,Uige,AO,-7.6087,15.0613,57.31,64,34,3.24,scattered clouds
598,Zhangye,CN,38.9342,100.4517,81.45,21,16,4.16,few clouds
599,Manono,CD,-7.3,27.4167,65.82,43,6,3.11,clear sky
600,Sistranda,NO,63.7256,8.834,64.36,72,68,22.46,broken clouds
601,Zhangjiakou,CN,40.81,114.8794,77.02,68,100,5.88,overcast clouds
602,Sligo,IE,54.2697,-8.4694,58.6,92,96,3.94,overcast clouds
603,Bousso,TD,10.4795,16.7117,70.88,96,100,5.46,light rain
604,San Francisco Del Mar,MX,16.2333,-94.65,83.5,74,97,2.91,overcast clouds
605,Opuwo,NA,-18.0607,13.84,54.28,34,0,6.46,clear sky
606,Chantada,ES,42.6088,-7.7712,57.69,98,37,4.83,scattered clouds
607,Saluzzo,IT,44.6464,7.4862,70.56,100,75,3.44,broken clouds
608,Tondano,ID,1.3038,124.9112,84.29,63,19,7.23,few clouds
609,Santa Rosalia,MX,27.3167,-112.2833,88.77,47,0,2.93,clear sky
610,Jega,NG,12.2175,4.3792,72.7,94,100,6.49,overcast clouds
611,Marquard,ZA,-28.6645,27.4305,35.02,57,0,1.43,clear sky
612,Meadow Lake,US,34.8014,-106.5436,74.68,57,97,14.58,light rain
613,Tahta,EG,26.7693,31.5021,80.92,30,3,10.69,clear sky
614,Tuatapere,NZ,-46.1333,167.6833,52.83,62,33,0.56,scattered clouds
615,Jackson,US,42.4165,-122.8345,77.95,67,98,5.86,overcast clouds
616,Dosso,NE,13.049,3.1937,78.35,78,100,6.98,light rain
617,Namie,JP,37.4833,141.0,89.71,68,97,11.43,overcast clouds
618,Prieska,ZA,-29.6641,22.7474,46.08,51,4,4.12,clear sky
619,Verkhnevilyuysk,RU,63.4453,120.3167,74.68,45,18,5.12,few clouds
620,Pokhara,NP,28.2333,83.9833,76.64,84,98,1.88,overcast clouds
621,Goure,NE,13.9835,10.2704,76.05,76,94,10.42,overcast clouds
622,Freital,DE,51.0017,13.6488,71.49,81,0,1.99,clear sky
623,Tougue,GN,11.4667,-11.6,68.38,97,100,3.78,moderate rain
624,Merauke,ID,-8.4667,140.3333,83.12,72,96,8.72,overcast clouds
625,Skjervoy,NO,70.0311,20.9714,49.3,92,78,3.56,broken clouds
626,Terre Haute,US,39.4667,-87.4139,80.49,84,0,3.53,clear sky
627,Labuhan,ID,-6.8844,112.2051,82.0,65,5,5.73,clear sky
628,Ilhabela,BR,-23.7781,-45.3581,68.31,90,79,11.05,broken clouds
629,Batagay,RU,67.6333,134.6333,58.84,40,4,10.51,clear sky
630,Kletskaya,RU,49.3145,43.0584,67.73,52,3,6.49,clear sky
631,Carbonia,IT,39.1672,8.5222,77.65,64,1,6.93,clear sky
632,Roma,US,43.2128,-75.4557,67.95,96,54,3.76,broken clouds
633,Osa,RU,57.2829,55.4567,48.63,76,44,5.77,scattered clouds
634,Bundaberg,AU,-24.85,152.35,75.49,43,98,13.8,overcast clouds
635,Navoi,UZ,40.0844,65.3792,78.28,22,0,16.11,clear sky
636,Majene,ID,-3.5403,118.9707,81.64,71,94,9.44,overcast clouds
637,Fort Wellington,GY,6.4,-57.6,78.67,84,5,7.9,clear sky
638,Terrace,CA,54.5163,-128.6035,69.71,45,75,3.44,broken clouds
639,Niteroi,BR,-22.8833,-43.1036,76.62,60,0,5.75,clear sky
640,Cortez,US,37.3489,-108.5859,78.51,75,60,1.25,broken clouds
641,Bonavista,CA,48.6499,-53.1147,66.11,98,100,17.45,light rain
642,Bageshwar,IN,29.85,79.7667,74.07,95,100,2.68,overcast clouds
643,Winslow,US,35.0242,-110.6974,85.96,26,79,5.01,broken clouds
644,Pau Brasil,BR,-15.4642,-39.6511,63.36,98,6,2.59,clear sky
645,Wajir,KE,1.7471,40.0573,72.05,71,100,15.99,overcast clouds
646,Kaeo,NZ,-35.1,173.7833,64.33,70,98,7.09,overcast clouds
647,Bandar,ID,2.05,99.75,81.16,77,36,0.2,scattered clouds
648,Piotrkow Trybunalski,PL,51.4055,19.7032,64.26,10,45,5.68,scattered clouds
649,Urut,AM,41.0714,44.3964,63.36,93,66,2.82,broken clouds
650,Kaili,ID,-3.4626,120.2147,77.52,62,67,3.27,broken clouds
651,Jacareacanga,BR,-6.2222,-57.7528,75.58,48,2,0.69,clear sky
652,Boddam,GB,57.4667,-1.7833,61.18,94,100,9.4,overcast clouds
653,Lamar,US,33.6668,-95.5836,78.78,64,30,3.8,light rain
654,Sokolo,ML,14.7328,-6.1219,82.81,67,98,9.26,overcast clouds
655,Rundu,NA,-17.9333,19.7667,45.3,49,1,6.58,clear sky
656,Tambovka,RU,50.0969,128.0489,77.11,64,90,12.77,overcast clouds
657,Goderich,CA,43.7501,-81.7165,68.92,83,0,0.0,clear sky
658,Isangel,VU,-19.55,169.2667,78.91,57,75,11.5,broken clouds
